"product","province","period","price","year"
"K",59,"2019-08-27",85.11,"2019-01-01"
"K",35,"2019-12-04",71.53,"2019-01-01"
"K",11,"2019-02-07",35.35,"2019-01-01"
"K",12,"2019-11-24",35.4,"2019-01-01"
"K",47,"2019-10-26",81.78,"2019-01-01"
"K",59,"2019-06-26",84.51,"2019-01-01"
"K",46,"2019-06-02",64.18,"2019-01-01"
"K",13,"2019-03-02",31.46,"2019-01-01"
"K",24,"2019-11-30",50.31,"2019-01-01"
"K",11,"2019-01-20",29.58,"2019-01-01"
"K",12,"2019-10-15",36.81,"2019-01-01"
"K",10,"2019-05-26",29.84,"2019-01-01"
"K",10,"2019-01-22",32.48,"2019-01-01"
"K",47,"2019-11-19",75.98,"2019-01-01"
"K",47,"2019-06-24",72.35,"2019-01-01"
"K",59,"2019-10-30",115.22,"2019-01-01"
"K",35,"2019-03-01",62.89,"2019-01-01"
"K",35,"2019-10-29",62.83,"2019-01-01"
"K",47,"2019-01-22",106.4,"2019-01-01"
"K",13,"2019-05-29",33.3,"2019-01-01"
"K",48,"2019-05-20",72.88,"2019-01-01"
"K",35,"2019-08-18",64.44,"2019-01-01"
"K",46,"2019-04-12",109.16,"2019-01-01"
"K",46,"2019-11-26",75.41,"2019-01-01"
"K",35,"2019-05-26",78.41,"2019-01-01"
"K",46,"2019-09-03",83.24,"2019-01-01"
"K",35,"2019-08-30",82.48,"2019-01-01"
"K",46,"2019-06-05",84.87,"2019-01-01"
"K",11,"2019-05-11",32.59,"2019-01-01"
"K",24,"2019-04-25",63.71,"2019-01-01"
"K",47,"2019-03-07",108.38,"2019-01-01"
"K",35,"2019-03-18",77.21,"2019-01-01"
"K",47,"2019-01-05",96.58,"2019-01-01"
"K",24,"2019-02-28",47.41,"2019-01-01"
"K",46,"2019-09-14",105.82,"2019-01-01"
"K",13,"2019-10-23",44.05,"2019-01-01"
"K",59,"2019-03-21",103.79,"2019-01-01"
"K",13,"2019-10-25",32.11,"2019-01-01"
"K",59,"2019-05-27",105.26,"2019-01-01"
"K",13,"2019-07-06",39.43,"2019-01-01"
"K",10,"2019-06-03",31.58,"2019-01-01"
"K",24,"2019-06-04",45.51,"2019-01-01"
"K",24,"2019-10-20",42.26,"2019-01-01"
"K",11,"2019-04-30",34.28,"2019-01-01"
"K",12,"2019-11-20",30.68,"2019-01-01"
"K",10,"2019-07-29",33.61,"2019-01-01"
"K",10,"2019-10-31",33.62,"2019-01-01"
"K",48,"2019-01-14",98.41,"2019-01-01"
"K",59,"2019-10-11",106.99,"2019-01-01"
"K",35,"2019-07-17",75.8,"2019-01-01"
"K",10,"2019-02-13",29.74,"2019-01-01"
"K",11,"2019-07-06",31.6,"2019-01-01"
"K",24,"2019-06-30",45.8,"2019-01-01"
"K",13,"2019-09-10",35.38,"2019-01-01"
"K",24,"2019-03-12",63.77,"2019-01-01"
"K",35,"2019-07-26",71.72,"2019-01-01"
"K",11,"2019-02-28",39.52,"2019-01-01"
"K",12,"2019-01-23",38.43,"2019-01-01"
"K",48,"2019-05-29",69.52,"2019-01-01"
"K",10,"2019-06-21",35.32,"2019-01-01"
"K",35,"2019-09-29",79.34,"2019-01-01"
"K",13,"2019-12-09",31.69,"2019-01-01"
"K",10,"2019-10-06",29.25,"2019-01-01"
"K",47,"2019-01-23",67,"2019-01-01"
"K",10,"2019-08-03",36.75,"2019-01-01"
"K",47,"2019-11-20",90.09,"2019-01-01"
"K",13,"2019-05-09",35.73,"2019-01-01"
"K",47,"2019-04-13",75.21,"2019-01-01"
"K",11,"2019-09-26",35.45,"2019-01-01"
"K",59,"2019-08-18",96.23,"2019-01-01"
"K",11,"2019-11-10",30.49,"2019-01-01"
"K",11,"2019-10-10",36.8,"2019-01-01"
"K",13,"2019-09-04",31.59,"2019-01-01"
"K",46,"2019-04-06",72.49,"2019-01-01"
"K",35,"2019-11-06",57.54,"2019-01-01"
"K",11,"2019-06-30",30.72,"2019-01-01"
"K",12,"2019-02-12",39.28,"2019-01-01"
"K",35,"2019-11-28",87.86,"2019-01-01"
"K",46,"2019-05-19",72.69,"2019-01-01"
"K",46,"2019-06-11",86.06,"2019-01-01"
"K",11,"2019-03-26",34.73,"2019-01-01"
"K",59,"2019-03-31",114.9,"2019-01-01"
"K",47,"2019-09-16",85.45,"2019-01-01"
"K",24,"2019-04-23",46.29,"2019-01-01"
"K",11,"2019-12-09",31.92,"2019-01-01"
"K",35,"2019-06-26",54.63,"2019-01-01"
"K",12,"2019-03-14",31.48,"2019-01-01"
"K",35,"2019-02-13",53.04,"2019-01-01"
"K",13,"2019-07-05",37.3,"2019-01-01"
"K",59,"2019-11-05",102.44,"2019-01-01"
"K",35,"2019-11-26",54.58,"2019-01-01"
"K",47,"2019-11-13",101.91,"2019-01-01"
"K",46,"2019-05-18",89.33,"2019-01-01"
"K",10,"2019-03-05",36.58,"2019-01-01"
"K",12,"2019-06-26",36.13,"2019-01-01"
"K",11,"2019-05-21",36.18,"2019-01-01"
"K",10,"2019-07-23",32.66,"2019-01-01"
"K",11,"2019-07-12",32.67,"2019-01-01"
"K",35,"2019-10-04",87.13,"2019-01-01"
"K",13,"2019-03-31",37.91,"2019-01-01"
"K",10,"2019-11-10",31.05,"2019-01-01"
"K",47,"2019-12-11",110.39,"2019-01-01"
"K",10,"2019-11-19",30.97,"2019-01-01"
"K",59,"2019-08-26",78.51,"2019-01-01"
"K",10,"2019-07-20",29.52,"2019-01-01"
"K",13,"2019-12-05",43.99,"2019-01-01"
"K",47,"2019-08-22",68.53,"2019-01-01"
"K",12,"2019-04-29",30.84,"2019-01-01"
"K",13,"2019-08-23",42.59,"2019-01-01"
"K",13,"2019-03-18",31.42,"2019-01-01"
"K",46,"2019-03-09",85.62,"2019-01-01"
"K",59,"2019-07-27",83.29,"2019-01-01"
"K",35,"2019-04-03",54.54,"2019-01-01"
"K",48,"2019-07-10",107.56,"2019-01-01"
"K",12,"2019-01-26",39.98,"2019-01-01"
"K",35,"2019-04-25",71.53,"2019-01-01"
"K",11,"2019-12-25",32.05,"2019-01-01"
"K",12,"2019-09-11",35.73,"2019-01-01"
"K",11,"2019-12-04",39.28,"2019-01-01"
"K",47,"2019-07-09",82.09,"2019-01-01"
"K",10,"2019-10-25",30.36,"2019-01-01"
"K",48,"2019-09-13",71.73,"2019-01-01"
"K",35,"2019-07-21",56.03,"2019-01-01"
"K",10,"2019-02-25",34.69,"2019-01-01"
"K",47,"2019-02-05",73.61,"2019-01-01"
"K",35,"2019-07-07",77.55,"2019-01-01"
"K",11,"2019-06-09",39.33,"2019-01-01"
"K",24,"2019-06-27",47.53,"2019-01-01"
"K",11,"2019-02-24",30.31,"2019-01-01"
"K",35,"2019-07-25",84.81,"2019-01-01"
"K",10,"2019-05-01",33.29,"2019-01-01"
"K",12,"2019-10-13",39.52,"2019-01-01"
"K",24,"2019-02-09",46.45,"2019-01-01"
"K",10,"2019-11-20",32.76,"2019-01-01"
"K",10,"2019-02-11",32.72,"2019-01-01"
"K",24,"2019-05-03",57.44,"2019-01-01"
"K",48,"2019-07-15",86.82,"2019-01-01"
"K",12,"2019-01-24",32.06,"2019-01-01"
"K",35,"2019-09-27",65.51,"2019-01-01"
"K",46,"2019-02-19",75.16,"2019-01-01"
"K",24,"2019-01-30",63.03,"2019-01-01"
"K",59,"2019-09-05",105.36,"2019-01-01"
"K",35,"2019-12-11",72.49,"2019-01-01"
"K",48,"2019-03-07",101.04,"2019-01-01"
"K",35,"2019-12-02",55.32,"2019-01-01"
"K",12,"2019-10-11",37.97,"2019-01-01"
"K",59,"2019-03-12",103.85,"2019-01-01"
"K",46,"2019-12-27",74.79,"2019-01-01"
"K",59,"2019-11-03",101.81,"2019-01-01"
"K",24,"2019-12-30",50.06,"2019-01-01"
"K",10,"2019-11-22",34.04,"2019-01-01"
"K",46,"2019-10-14",88.23,"2019-01-01"
"K",11,"2019-03-23",32.1,"2019-01-01"
"K",24,"2019-11-16",60.1,"2019-01-01"
"K",47,"2019-10-26",78.12,"2019-01-01"
"K",11,"2019-11-03",38.91,"2019-01-01"
"K",13,"2019-08-26",31.43,"2019-01-01"
"K",11,"2019-03-23",30.89,"2019-01-01"
"K",10,"2019-12-21",38.07,"2019-01-01"
"K",11,"2019-10-26",31.86,"2019-01-01"
"K",24,"2019-05-09",59.42,"2019-01-01"
"K",10,"2019-03-31",28.33,"2019-01-01"
"K",12,"2019-12-01",30.76,"2019-01-01"
"K",48,"2019-01-02",107.37,"2019-01-01"
"K",13,"2019-04-29",37.9,"2019-01-01"
"K",46,"2019-04-04",84.81,"2019-01-01"
"K",48,"2019-05-09",78.27,"2019-01-01"
"K",59,"2019-09-30",110.87,"2019-01-01"
"K",11,"2019-06-19",30.35,"2019-01-01"
"K",12,"2019-12-01",31.23,"2019-01-01"
"K",24,"2019-12-26",64.43,"2019-01-01"
"K",11,"2019-06-30",29.46,"2019-01-01"
"K",35,"2019-08-08",76.71,"2019-01-01"
"K",35,"2019-11-05",59.67,"2019-01-01"
"K",47,"2019-07-10",97.95,"2019-01-01"
"K",47,"2019-05-05",75.71,"2019-01-01"
"K",12,"2019-11-16",36.54,"2019-01-01"
"K",12,"2019-09-14",42.02,"2019-01-01"
"K",48,"2019-02-18",74.97,"2019-01-01"
"K",47,"2019-11-08",86.57,"2019-01-01"
"K",10,"2019-06-06",33.28,"2019-01-01"
"K",35,"2019-03-08",68.08,"2019-01-01"
"K",46,"2019-03-23",75.19,"2019-01-01"
"K",13,"2019-03-14",31.01,"2019-01-01"
"K",35,"2019-12-05",82.3,"2019-01-01"
"K",10,"2019-05-02",32.8,"2019-01-01"
"K",24,"2019-05-24",52.3,"2019-01-01"
"K",47,"2019-04-11",80.82,"2019-01-01"
"K",48,"2019-11-11",92.61,"2019-01-01"
"K",12,"2019-01-12",36.41,"2019-01-01"
"K",48,"2019-04-15",97.14,"2019-01-01"
"K",47,"2019-08-24",73.59,"2019-01-01"
"K",35,"2019-03-31",80.82,"2019-01-01"
"K",11,"2019-08-19",32.71,"2019-01-01"
"K",46,"2019-09-28",105.95,"2019-01-01"
"K",12,"2019-07-14",41.62,"2019-01-01"
"K",47,"2019-08-12",100.13,"2019-01-01"
"K",35,"2019-07-04",62.71,"2019-01-01"
"K",48,"2019-06-18",100.11,"2019-01-01"
"K",12,"2019-12-26",40.85,"2019-01-01"
"K",13,"2019-01-16",31.21,"2019-01-01"
"K",47,"2019-11-25",73.39,"2019-01-01"
"K",10,"2019-01-23",37.13,"2019-01-01"
"K",13,"2019-05-14",43.79,"2019-01-01"
"K",46,"2019-04-16",67.32,"2019-01-01"
"K",24,"2019-02-11",59.88,"2019-01-01"
"K",47,"2019-09-27",66.79,"2019-01-01"
"K",47,"2019-09-26",70.22,"2019-01-01"
"K",59,"2019-12-07",83.43,"2019-01-01"
"K",59,"2019-07-03",101.57,"2019-01-01"
"K",48,"2019-07-01",107.55,"2019-01-01"
"K",11,"2019-07-25",34.92,"2019-01-01"
"K",10,"2019-01-26",32.45,"2019-01-01"
"K",35,"2019-12-14",62.16,"2019-01-01"
"K",24,"2019-02-20",63.87,"2019-01-01"
"K",35,"2019-03-19",60.57,"2019-01-01"
"K",12,"2019-01-16",33.33,"2019-01-01"
"K",10,"2019-10-24",31.43,"2019-01-01"
"K",46,"2019-10-20",69.54,"2019-01-01"
"K",35,"2019-10-10",84.83,"2019-01-01"
"K",59,"2019-01-31",81.87,"2019-01-01"
"K",12,"2019-11-24",41.31,"2019-01-01"
"K",35,"2019-07-13",77.33,"2019-01-01"
"K",48,"2019-01-19",67.58,"2019-01-01"
"K",48,"2019-06-15",74.93,"2019-01-01"
"K",13,"2019-01-08",39.99,"2019-01-01"
"K",13,"2019-06-21",43.2,"2019-01-01"
"K",46,"2019-11-29",105.9,"2019-01-01"
"K",46,"2019-05-09",99.81,"2019-01-01"
"K",46,"2019-06-02",109.57,"2019-01-01"
"K",10,"2019-04-19",29.36,"2019-01-01"
"K",46,"2019-08-18",86.13,"2019-01-01"
"K",59,"2019-12-12",115.15,"2019-01-01"
"K",24,"2019-04-20",47.86,"2019-01-01"
"K",12,"2019-07-02",40.63,"2019-01-01"
"K",35,"2019-07-04",57.5,"2019-01-01"
"K",13,"2019-01-10",41.71,"2019-01-01"
"K",47,"2019-12-08",85.34,"2019-01-01"
"K",10,"2019-04-17",28.39,"2019-01-01"
"K",35,"2019-02-20",80.28,"2019-01-01"
"K",11,"2019-04-14",32.7,"2019-01-01"
"K",59,"2019-02-19",109.4,"2019-01-01"
"K",48,"2019-03-19",107.37,"2019-01-01"
"K",11,"2019-05-27",35,"2019-01-01"
"K",10,"2019-12-21",35.02,"2019-01-01"
"K",11,"2019-07-07",31.6,"2019-01-01"
"K",35,"2019-01-06",84.69,"2019-01-01"
"K",35,"2019-08-27",73.5,"2019-01-01"
"K",48,"2019-01-30",96.86,"2019-01-01"
"K",10,"2019-02-17",33.26,"2019-01-01"
"K",24,"2019-02-12",54.49,"2019-01-01"
"K",10,"2019-09-14",37.76,"2019-01-01"
"K",24,"2019-04-24",59.89,"2019-01-01"
"K",46,"2019-01-04",96.52,"2019-01-01"
"K",46,"2019-08-08",65.19,"2019-01-01"
"K",59,"2019-06-15",134.98,"2019-01-01"
"K",59,"2019-07-22",129.1,"2019-01-01"
"K",12,"2019-01-02",38.87,"2019-01-01"
"K",10,"2019-04-11",28.34,"2019-01-01"
"K",12,"2019-03-21",31.24,"2019-01-01"
"K",24,"2019-12-15",54.95,"2019-01-01"
"K",10,"2019-09-07",30.7,"2019-01-01"
"K",59,"2019-12-14",131.12,"2019-01-01"
"K",13,"2019-05-13",35.73,"2019-01-01"
"K",48,"2019-02-20",76.38,"2019-01-01"
"K",48,"2019-10-22",93.61,"2019-01-01"
"K",47,"2019-05-22",78.45,"2019-01-01"
"K",13,"2019-01-08",32.41,"2019-01-01"
"K",12,"2019-07-21",40.95,"2019-01-01"
"K",47,"2019-09-17",85.81,"2019-01-01"
"K",47,"2019-06-21",96.75,"2019-01-01"
"K",59,"2019-08-25",90.55,"2019-01-01"
"K",24,"2019-04-28",44.98,"2019-01-01"
"K",12,"2019-07-13",31.88,"2019-01-01"
"K",35,"2019-03-06",87.59,"2019-01-01"
"K",48,"2019-02-28",72.44,"2019-01-01"
"K",12,"2019-04-23",35.46,"2019-01-01"
"K",35,"2019-07-14",55.56,"2019-01-01"
"K",59,"2019-09-12",105.37,"2019-01-01"
"K",11,"2019-07-16",36.16,"2019-01-01"
"K",24,"2019-07-08",46.37,"2019-01-01"
"K",10,"2019-12-01",37.02,"2019-01-01"
"K",11,"2019-01-06",34.16,"2019-01-01"
"K",24,"2019-01-26",50,"2019-01-01"
"K",59,"2019-04-27",127.89,"2019-01-01"
"K",11,"2019-09-06",34.59,"2019-01-01"
"K",46,"2019-03-25",66.73,"2019-01-01"
"K",48,"2019-03-22",91.98,"2019-01-01"
"K",24,"2019-08-11",58.37,"2019-01-01"
"K",48,"2019-11-01",92.73,"2019-01-01"
"K",13,"2019-05-26",39.47,"2019-01-01"
"K",48,"2019-06-06",77.04,"2019-01-01"
"K",46,"2019-07-05",100.65,"2019-01-01"
"K",11,"2019-11-26",35.08,"2019-01-01"
"K",59,"2019-09-28",93.9,"2019-01-01"
"K",12,"2019-12-10",41.77,"2019-01-01"
"K",47,"2019-10-28",106.68,"2019-01-01"
"K",47,"2019-05-27",73.2,"2019-01-01"
"K",11,"2019-06-29",30.65,"2019-01-01"
"K",11,"2019-04-27",29.8,"2019-01-01"
"K",48,"2019-11-02",69.5,"2019-01-01"
"K",47,"2019-05-17",76.45,"2019-01-01"
"K",13,"2019-11-25",37.34,"2019-01-01"
"K",24,"2019-03-09",44.54,"2019-01-01"
"K",11,"2019-12-31",34.24,"2019-01-01"
"K",10,"2019-11-29",32.88,"2019-01-01"
"K",48,"2019-03-01",109.8,"2019-01-01"
"K",10,"2019-11-25",31.84,"2019-01-01"
"K",11,"2019-04-09",31.39,"2019-01-01"
"K",11,"2019-11-27",32.37,"2019-01-01"
"K",48,"2019-01-27",71.5,"2019-01-01"
"K",46,"2019-07-27",105.69,"2019-01-01"
"K",13,"2019-06-15",32.15,"2019-01-01"
"K",10,"2019-07-09",37.33,"2019-01-01"
"K",47,"2019-07-17",97.64,"2019-01-01"
"K",35,"2019-01-16",54.12,"2019-01-01"
"K",10,"2019-11-08",30.06,"2019-01-01"
"K",46,"2019-08-23",107.06,"2019-01-01"
"K",24,"2019-08-22",47.59,"2019-01-01"
"K",47,"2019-07-13",72.11,"2019-01-01"
"K",12,"2019-06-24",39.41,"2019-01-01"
"K",48,"2019-02-26",72.43,"2019-01-01"
"K",11,"2019-06-26",31.14,"2019-01-01"
"K",12,"2019-09-01",30.99,"2019-01-01"
"K",47,"2019-12-28",87.74,"2019-01-01"
"K",48,"2019-09-27",91.26,"2019-01-01"
"K",24,"2019-01-17",52.28,"2019-01-01"
"K",12,"2019-08-21",32.27,"2019-01-01"
"K",11,"2019-07-11",31.77,"2019-01-01"
"K",13,"2019-10-14",42.61,"2019-01-01"
"K",59,"2019-03-06",85.46,"2019-01-01"
"K",48,"2019-07-10",72.15,"2019-01-01"
"K",47,"2019-04-14",85.1,"2019-01-01"
"K",11,"2019-01-25",29.34,"2019-01-01"
"K",35,"2019-12-04",80.56,"2019-01-01"
"K",11,"2019-11-09",38.7,"2019-01-01"
"K",46,"2019-05-09",86.81,"2019-01-01"
"K",47,"2019-10-22",97.01,"2019-01-01"
"K",10,"2019-09-12",33.2,"2019-01-01"
"K",10,"2019-12-11",34.73,"2019-01-01"
"K",47,"2019-09-04",86.55,"2019-01-01"
"K",35,"2019-10-25",61.2,"2019-01-01"
"K",10,"2019-11-04",29.75,"2019-01-01"
"K",24,"2019-10-29",50,"2019-01-01"
"K",13,"2019-04-10",42.81,"2019-01-01"
"K",24,"2019-01-02",55.87,"2019-01-01"
"K",12,"2019-06-25",41.6,"2019-01-01"
"K",12,"2019-12-16",39.19,"2019-01-01"
"K",10,"2019-07-07",30.83,"2019-01-01"
"K",11,"2019-07-09",36.89,"2019-01-01"
"K",12,"2019-02-01",40.52,"2019-01-01"
"K",12,"2019-07-07",30.36,"2019-01-01"
"K",35,"2019-09-30",59.25,"2019-01-01"
"K",48,"2019-05-24",110.25,"2019-01-01"
"K",35,"2019-11-23",55.75,"2019-01-01"
"K",11,"2019-05-23",37.26,"2019-01-01"
"K",48,"2019-07-25",67.75,"2019-01-01"
"K",13,"2019-01-30",37.05,"2019-01-01"
"K",35,"2019-05-17",56.79,"2019-01-01"
"K",47,"2019-11-27",84.74,"2019-01-01"
"K",13,"2019-02-28",42.19,"2019-01-01"
"K",46,"2019-03-22",102.55,"2019-01-01"
"K",48,"2019-10-05",78.41,"2019-01-01"
"K",48,"2019-07-31",109.95,"2019-01-01"
"K",59,"2019-12-27",94.09,"2019-01-01"
"K",11,"2019-05-30",32.61,"2019-01-01"
"K",13,"2019-06-20",32.58,"2019-01-01"
"K",46,"2019-11-27",84.44,"2019-01-01"
"K",59,"2019-11-22",82.16,"2019-01-01"
"K",10,"2019-12-11",35.17,"2019-01-01"
"K",24,"2019-05-15",46.46,"2019-01-01"
"K",46,"2019-04-04",96.15,"2019-01-01"
"K",12,"2019-04-11",41.2,"2019-01-01"
"K",13,"2019-05-12",33.99,"2019-01-01"
"K",24,"2019-09-10",45.12,"2019-01-01"
"K",24,"2019-04-14",54.64,"2019-01-01"
"K",35,"2019-09-27",80.4,"2019-01-01"
"K",46,"2019-12-30",109.78,"2019-01-01"
"K",46,"2019-04-27",72.66,"2019-01-01"
"K",11,"2019-02-08",33.94,"2019-01-01"
"K",35,"2019-02-15",69.68,"2019-01-01"
"K",48,"2019-08-25",91.22,"2019-01-01"
"K",48,"2019-06-22",94.07,"2019-01-01"
"K",59,"2019-02-08",114.84,"2019-01-01"
"K",10,"2019-10-31",32.52,"2019-01-01"
"K",10,"2019-04-30",29.8,"2019-01-01"
"K",47,"2019-04-09",81.58,"2019-01-01"
"K",35,"2019-12-04",58.27,"2019-01-01"
"K",47,"2019-09-22",71.09,"2019-01-01"
"K",11,"2019-11-24",29.25,"2019-01-01"
"K",35,"2019-11-21",82.28,"2019-01-01"
"K",48,"2019-06-06",89.01,"2019-01-01"
"K",47,"2019-11-13",67.02,"2019-01-01"
"K",24,"2019-06-16",60.8,"2019-01-01"
"K",10,"2019-09-08",36.77,"2019-01-01"
"K",11,"2019-01-23",29.58,"2019-01-01"
"K",59,"2019-03-03",108.92,"2019-01-01"
"K",12,"2019-05-28",38.16,"2019-01-01"
"K",48,"2019-03-05",92.49,"2019-01-01"
"K",13,"2019-07-02",39.51,"2019-01-01"
"K",47,"2019-08-22",73.59,"2019-01-01"
"K",46,"2019-12-11",85.2,"2019-01-01"
"K",11,"2019-12-23",31.77,"2019-01-01"
"K",48,"2019-03-05",73.39,"2019-01-01"
"K",48,"2019-05-14",109.63,"2019-01-01"
"K",11,"2019-06-04",35.45,"2019-01-01"
"K",47,"2019-07-05",90.09,"2019-01-01"
"K",24,"2019-11-19",54.77,"2019-01-01"
"K",47,"2019-07-03",98.41,"2019-01-01"
"K",48,"2019-12-16",108.61,"2019-01-01"
"K",48,"2019-10-23",74.53,"2019-01-01"
"K",48,"2019-03-23",110.19,"2019-01-01"
"K",11,"2019-04-08",30.56,"2019-01-01"
"K",11,"2019-08-26",32.68,"2019-01-01"
"K",13,"2019-11-26",43.99,"2019-01-01"
"K",10,"2019-08-09",28.84,"2019-01-01"
"K",24,"2019-12-19",43.9,"2019-01-01"
"K",46,"2019-05-01",97.36,"2019-01-01"
"K",47,"2019-12-06",66.86,"2019-01-01"
"K",59,"2019-03-23",83.32,"2019-01-01"
"K",48,"2019-03-14",71,"2019-01-01"
"K",10,"2019-04-01",36.63,"2019-01-01"
"K",11,"2019-10-08",35,"2019-01-01"
"K",10,"2019-11-10",32.86,"2019-01-01"
"K",35,"2019-03-14",84.93,"2019-01-01"
"K",11,"2019-10-10",33.16,"2019-01-01"
"K",48,"2019-10-06",79.86,"2019-01-01"
"K",12,"2019-10-12",34.06,"2019-01-01"
"K",11,"2019-06-13",39.01,"2019-01-01"
"K",24,"2019-09-20",42.99,"2019-01-01"
"K",46,"2019-07-14",95.1,"2019-01-01"
"K",11,"2019-02-17",30.97,"2019-01-01"
"K",24,"2019-07-14",58.87,"2019-01-01"
"K",11,"2019-06-08",31.55,"2019-01-01"
"K",11,"2019-02-01",30.29,"2019-01-01"
"K",46,"2019-04-12",88.23,"2019-01-01"
"K",59,"2019-03-28",135.36,"2019-01-01"
"K",12,"2019-03-15",32.23,"2019-01-01"
"K",12,"2019-07-11",35.83,"2019-01-01"
"K",10,"2019-03-28",33.81,"2019-01-01"
"K",10,"2019-12-29",34.69,"2019-01-01"
"K",46,"2019-02-24",83.82,"2019-01-01"
"K",35,"2019-08-27",59.38,"2019-01-01"
"K",13,"2019-01-03",35.49,"2019-01-01"
"K",11,"2019-03-25",31.66,"2019-01-01"
"K",13,"2019-03-05",31.54,"2019-01-01"
"K",12,"2019-08-17",31.86,"2019-01-01"
"K",13,"2019-09-24",32.8,"2019-01-01"
"K",11,"2019-07-10",29.12,"2019-01-01"
"K",11,"2019-05-23",38.17,"2019-01-01"
"K",13,"2019-05-05",36.58,"2019-01-01"
"K",13,"2019-02-19",31.45,"2019-01-01"
"K",59,"2019-02-15",123.01,"2019-01-01"
"K",35,"2019-01-18",70.24,"2019-01-01"
"K",13,"2019-05-07",40.52,"2019-01-01"
"K",13,"2019-05-14",39.83,"2019-01-01"
"K",13,"2019-11-14",37.78,"2019-01-01"
"K",10,"2019-04-13",33.53,"2019-01-01"
"K",24,"2019-12-28",57.83,"2019-01-01"
"K",48,"2019-05-18",74.67,"2019-01-01"
"K",46,"2019-11-23",85.18,"2019-01-01"
"K",35,"2019-12-27",61.27,"2019-01-01"
"K",46,"2019-02-22",83.14,"2019-01-01"
"K",24,"2019-05-11",49.83,"2019-01-01"
"K",13,"2019-02-17",43.55,"2019-01-01"
"K",35,"2019-04-29",84.81,"2019-01-01"
"K",13,"2019-12-18",38.82,"2019-01-01"
"K",35,"2019-09-23",75.72,"2019-01-01"
"K",13,"2019-06-20",37.87,"2019-01-01"
"K",47,"2019-06-28",78.41,"2019-01-01"
"K",13,"2019-03-16",40.19,"2019-01-01"
"K",35,"2019-07-16",83.98,"2019-01-01"
"K",59,"2019-12-07",78.62,"2019-01-01"
"K",48,"2019-07-11",72.93,"2019-01-01"
"K",12,"2019-09-29",34.05,"2019-01-01"
"K",35,"2019-01-22",55.33,"2019-01-01"
"K",48,"2019-09-28",77.84,"2019-01-01"
"K",24,"2019-05-06",53.32,"2019-01-01"
"K",35,"2019-06-23",56.83,"2019-01-01"
"K",11,"2019-07-24",30.25,"2019-01-01"
"K",11,"2019-02-25",33.52,"2019-01-01"
"K",59,"2019-03-17",79.58,"2019-01-01"
"K",48,"2019-08-19",106.37,"2019-01-01"
"K",35,"2019-02-14",71.46,"2019-01-01"
"K",24,"2019-12-10",48.36,"2019-01-01"
"K",11,"2019-07-21",34.21,"2019-01-01"
"K",10,"2019-01-01",31.52,"2019-01-01"
"K",47,"2019-10-07",92.03,"2019-01-01"
"K",11,"2019-09-09",32.71,"2019-01-01"
"K",24,"2019-02-21",44.74,"2019-01-01"
"K",47,"2019-07-19",107.6,"2019-01-01"
"K",11,"2019-12-12",36.86,"2019-01-01"
"K",48,"2019-09-02",98.5,"2019-01-01"
"K",13,"2019-06-16",33.46,"2019-01-01"
"K",10,"2019-07-16",37.42,"2019-01-01"
"K",24,"2019-07-13",63.83,"2019-01-01"
"K",10,"2019-08-25",38.02,"2019-01-01"
"K",24,"2019-07-13",46.6,"2019-01-01"
"K",35,"2019-09-18",69.9,"2019-01-01"
"K",47,"2019-08-24",106.45,"2019-01-01"
"K",24,"2019-01-12",41.98,"2019-01-01"
"K",13,"2019-06-11",41.21,"2019-01-01"
"K",47,"2019-10-01",88.45,"2019-01-01"
"K",13,"2019-09-30",31.95,"2019-01-01"
"K",35,"2019-11-10",76.91,"2019-01-01"
"K",46,"2019-01-11",93.76,"2019-01-01"
"K",48,"2019-09-10",74.79,"2019-01-01"
"K",24,"2019-12-16",53.18,"2019-01-01"
"K",10,"2019-10-30",30.49,"2019-01-01"
"K",10,"2019-10-04",29.72,"2019-01-01"
"K",46,"2019-01-01",100.47,"2019-01-01"
"K",59,"2019-11-04",101.81,"2019-01-01"
"K",59,"2019-08-24",96.31,"2019-01-01"
"K",46,"2019-02-14",90.72,"2019-01-01"
"K",11,"2019-02-22",34.8,"2019-01-01"
"K",13,"2019-05-31",34.74,"2019-01-01"
"K",24,"2019-12-13",65.3,"2019-01-01"
"K",46,"2019-05-01",98.28,"2019-01-01"
"K",13,"2019-01-17",34.49,"2019-01-01"
"K",24,"2019-08-26",59.15,"2019-01-01"
"K",46,"2019-06-25",72.06,"2019-01-01"
"K",46,"2019-10-15",70.73,"2019-01-01"
"K",24,"2019-12-29",65.82,"2019-01-01"
"K",13,"2019-05-08",31.96,"2019-01-01"
"K",13,"2019-06-28",31.96,"2019-01-01"
"K",46,"2019-12-28",75.44,"2019-01-01"
"K",24,"2019-07-12",44.67,"2019-01-01"
"K",35,"2019-02-04",54.48,"2019-01-01"
"K",13,"2019-01-14",42.14,"2019-01-01"
"K",10,"2019-09-05",36.52,"2019-01-01"
"K",59,"2019-02-12",108.16,"2019-01-01"
"K",47,"2019-05-02",86.87,"2019-01-01"
"K",12,"2019-10-26",34.53,"2019-01-01"
"K",47,"2019-12-04",75.44,"2019-01-01"
"K",46,"2019-11-21",77.34,"2019-01-01"
"K",48,"2019-04-24",81.55,"2019-01-01"
"K",48,"2019-10-03",109.57,"2019-01-01"
"K",10,"2019-04-24",32.4,"2019-01-01"
